transaction_id,transaction_ts,branch_id,customer_id,from_currency,to_currency,from_amount,exchange_rate,to_amount,commission_fee,payment_method,channel,status,ingestion_timestamp
TXN100513,2026-02-02 09:57:09,BR104,CUST1016,INR,USD,241308.85,84.093997,2869.51,186.19,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100514,2026-02-01 23:11:43,BR101,CUST1003,CAD,INR,4504.51,87.167207,392645.56,152.46,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100515,2026-02-05 09:12:52,BR102,CUST1025,INR,AED,233904.51,22.958672,10188.07,89.87,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100516,2026-02-26 11:58:20,BR107,CUST1016,INR,AUD,89028.62,78.432622,1135.1,136.28,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100517,2026-02-19 22:19:31,BR106,CUST1015,INR,JPY,242781.63,0.56555,429284.18,90.34,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100518,2026-02-13 08:17:16,BR100,CUST1037,INR,EUR,85957.59,91.37134,940.75,294.76,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100519,2026-02-12 23:00:52,BR102,CUST1017,INR,CHF,15057.81,116.680516,129.05,197.08,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100520,2026-02-02 16:33:21,BR103,CUST1003,INR,AUD,226757.7,88.524834,2561.52,151.35,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100521,2026-02-26 23:12:58,BR107,CUST1015,CAD,INR,4652.04,111.792669,520063.97,182.83,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100522,2026-02-15 14:33:36,BR103,CUST1005,GBP,INR,4596.28,104.621058,480867.68,192.92,card,online,COMPLETED,2026-03-01 10:00:00
TXN100523,2026-02-20 17:21:38,BR104,CUST1002,INR,CAD,232359.33,53.272221,4361.74,193.09,bank_transfer,branch,PENDING,2026-03-01 10:00:00
TXN100524,2026-02-21 12:05:31,BR102,CUST1006,INR,AUD,111008.93,92.923159,1194.63,190.37,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100525,2026-02-27 14:08:56,BR107,CUST1020,GBP,INR,3224.75,104.40166,336669.25,185.51,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100526,2026-02-07 14:33:32,BR106,CUST1000,INR,EUR,36598.77,91.087604,401.8,156.11,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100527,2026-02-07 07:34:09,BR106,CUST1038,INR,GBP,72563.17,107.219374,676.77,242.94,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100528,2026-02-16 21:39:31,BR103,CUST1018,INR,CAD,220333.6,114.475715,1924.72,159.89,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100529,2026-02-28 16:33:11,BR100,CUST1014,SGD,INR,1151.68,61.310784,70610.4,153.05,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100530,2026-02-09 04:36:53,BR106,CUST1003,INR,GBP,31374.7,106.611405,294.29,160.4,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100531,2026-02-28 12:53:09,BR100,CUST1007,SGD,INR,4170.84,61.477716,256413.72,164.64,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100532,2026-02-11 21:32:33,BR103,CUST1013,INR,CAD,41247.84,105.633773,390.48,53.95,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100533,2026-02-11 11:09:11,BR103,CUST1018,INR,GBP,16905.55,107.768581,156.87,100.29,card,online,COMPLETED,2026-03-01 10:00:00
TXN100534,2026-02-12 10:21:38,BR107,CUST1039,INR,SGD,30577.28,62.647272,488.09,143.8,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100535,2026-02-16 16:36:31,BR103,CUST1025,INR,THB,71494.14,29.527942,2421.24,51.41,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100536,2026-02-03 20:27:05,BR105,CUST1003,THB,INR,4708.75,116.720984,549609.93,151.25,bank_transfer,branch,PENDING,2026-03-01 10:00:00
TXN100537,2026-02-03 05:01:30,BR104,CUST1000,INR,CAD,171102.89,33.223825,5150.01,163.84,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100538,2026-02-28 03:56:06,BR102,CUST1002,INR,AUD,220695.22,33.191953,6649.06,74.39,card,online,COMPLETED,2026-03-01 10:00:00
TXN100539,2026-02-16 09:42:05,BR106,CUST1033,INR,USD,244843.98,84.114018,2910.86,113.02,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100540,2026-02-14 15:23:22,BR106,CUST1023,INR,CHF,134073.44,63.577537,2108.82,226.9,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100541,2026-02-09 00:13:12,BR107,CUST1020,INR,GBP,23096.12,106.259845,217.36,183.46,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100542,2026-02-23 19:52:41,BR102,CUST1016,INR,SGD,19790.01,62.521876,316.53,179.89,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100543,2026-02-28 05:26:34,BR107,CUST1031,GBP,INR,793.54,105.360015,83607.39,218.41,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100544,2026-02-14 19:01:10,BR102,CUST1011,INR,THB,60975.08,119.800456,508.97,101.35,upi,mobile,CANCELLED,2026-03-01 10:00:00
TXN100545,2026-02-01 04:48:24,BR102,CUST1033,INR,SGD,172458.04,63.114302,2732.47,74.55,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100546,2026-02-02 06:14:53,BR101,CUST1018,INR,EUR,210874.53,90.9315,2319.05,209.24,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100547,2026-02-04 22:26:43,BR107,CUST1029,INR,USD,89062.46,83.432065,1067.48,145.44,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100548,2026-02-22 23:54:07,BR102,CUST1020,CHF,INR,1751.22,25.553502,44749.8,99.89,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100549,2026-02-04 10:23:58,BR106,CUST1035,INR,JPY,241611.83,0.569844,423996.15,275.37,bank_transfer,branch,PENDING,2026-03-01 10:00:00
TXN100550,2026-02-05 07:54:42,BR103,CUST1001,CHF,INR,3306.41,115.443246,381702.7,53.54,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100551,2026-02-08 11:34:47,BR104,CUST1007,INR,CHF,226896.23,80.351361,2823.8,161.08,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100552,2026-02-18 10:19:00,BR105,CUST1006,INR,CAD,124345.52,76.305708,1629.57,138.6,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100553,2026-02-21 12:54:46,BR106,CUST1005,INR,CAD,32307.39,71.334146,452.9,128.55,card,online,COMPLETED,2026-03-01 10:00:00
TXN100554,2026-02-23 12:02:44,BR102,CUST1014,INR,CAD,29003.95,100.154469,289.59,17.29,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100555,2026-02-15 13:59:00,BR102,CUST1009,AED,INR,2253.11,22.486825,50665.29,242.01,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100556,2026-02-27 17:57:17,BR100,CUST1004,INR,CAD,32676.25,86.085525,379.58,64.56,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100557,2026-02-28 14:19:30,BR105,CUST1016,USD,INR,746.89,82.318037,61482.52,134.0,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100558,2026-02-09 17:11:36,BR106,CUST1011,INR,CHF,85347.13,92.409468,923.58,124.25,cash,branch,PENDING,2026-03-01 10:00:00
TXN100559,2026-02-22 20:13:38,BR104,CUST1039,INR,EUR,189287.04,91.665002,2064.99,185.31,card,online,COMPLETED,2026-03-01 10:00:00
TXN100560,2026-02-06 03:53:03,BR100,CUST1027,INR,GBP,167392.23,106.786906,1567.54,54.11,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100561,2026-02-20 15:57:57,BR107,CUST1038,INR,CAD,203113.78,28.763513,7061.51,177.73,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100562,2026-02-07 13:25:08,BR103,CUST1000,INR,JPY,216162.89,0.563229,383792.16,161.38,cash,branch,PENDING,2026-03-01 10:00:00
TXN100563,2026-02-08 01:07:00,BR106,CUST1015,INR,SGD,45559.76,62.594817,727.85,110.28,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100564,2026-02-06 15:41:03,BR102,CUST1010,SGD,INR,294.21,61.51369,18097.94,175.55,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100565,2026-02-12 18:41:02,BR104,CUST1012,INR,USD,34639.25,84.63581,409.27,151.15,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100566,2026-02-21 23:04:09,BR107,CUST1026,INR,CAD,126664.23,79.103928,1601.24,258.26,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100567,2026-02-24 16:26:47,BR100,CUST1014,INR,AUD,142781.36,46.784887,3051.87,138.55,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100568,2026-02-21 06:00:01,BR101,CUST1030,INR,CAD,14993.66,48.801078,307.24,92.61,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100569,2026-02-10 07:55:50,BR105,CUST1030,INR,THB,228176.84,53.9153,4232.14,178.34,card,online,COMPLETED,2026-03-01 10:00:00
TXN100570,2026-02-23 17:48:14,BR104,CUST1008,AUD,INR,4020.67,99.975506,401968.52,131.22,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100571,2026-02-08 20:46:25,BR103,CUST1039,INR,GBP,51589.86,106.208803,485.74,149.96,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100572,2026-02-24 21:26:16,BR106,CUST1006,INR,AED,21291.84,22.752808,935.79,74.98,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100573,2026-02-13 15:51:48,BR102,CUST1022,AUD,INR,2266.98,81.756292,185339.88,186.27,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100574,2026-02-06 20:36:42,BR103,CUST1035,AUD,INR,3892.99,97.009489,377656.97,121.8,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100575,2026-02-28 00:58:41,BR102,CUST1017,INR,SGD,201756.85,63.198314,3192.44,165.95,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100576,2026-02-06 09:14:37,BR101,CUST1006,INR,GBP,161182.27,107.568316,1498.42,275.98,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100577,2026-02-18 13:20:21,BR104,CUST1010,SGD,INR,3716.25,61.795969,229649.27,135.18,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100578,2026-02-18 15:47:03,BR102,CUST1021,INR,CAD,194612.63,20.658757,9420.35,194.65,card,branch,PENDING,2026-03-01 10:00:00
TXN100579,2026-02-23 23:51:28,BR104,CUST1021,INR,AUD,181647.94,61.500861,2953.58,139.13,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100580,2026-02-12 21:58:17,BR106,CUST1009,CAD,INR,4606.5,109.806526,505823.76,111.04,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100581,2026-02-26 01:21:52,BR100,CUST1023,AED,INR,4729.49,22.629582,107026.38,229.28,card,online,COMPLETED,2026-03-01 10:00:00
TXN100582,2026-02-16 06:46:26,BR102,CUST1025,INR,USD,168442.28,84.327059,1997.49,38.01,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100583,2026-02-28 21:24:27,BR104,CUST1003,AED,INR,4393.02,22.44167,98586.71,210.45,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100584,2026-02-16 05:28:53,BR100,CUST1022,INR,SGD,164531.04,63.114539,2606.86,31.79,card,online,COMPLETED,2026-03-01 10:00:00
TXN100585,2026-02-22 11:08:05,BR106,CUST1022,INR,AED,90278.3,23.041675,3918.04,203.56,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100586,2026-02-07 02:48:25,BR104,CUST1033,INR,CHF,135120.61,95.704632,1411.85,150.86,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100587,2026-02-08 18:26:43,BR100,CUST1001,INR,CHF,184362.22,118.69547,1553.24,92.76,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100588,2026-02-06 08:40:26,BR105,CUST1003,INR,EUR,117696.85,91.613497,1284.71,125.58,upi,online,PENDING,2026-03-01 10:00:00
TXN100589,2026-02-01 06:04:26,BR105,CUST1029,INR,CHF,170061.37,101.507923,1675.35,191.18,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100590,2026-02-28 19:19:13,BR106,CUST1008,INR,AED,149768.57,23.081614,6488.65,268.59,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100591,2026-02-18 12:54:25,BR101,CUST1029,EUR,INR,642.79,89.819121,57734.83,56.15,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100592,2026-02-07 07:32:05,BR103,CUST1030,INR,AED,106660.89,22.973795,4642.72,96.07,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100593,2026-02-20 03:57:17,BR107,CUST1016,SGD,INR,3712.24,61.539961,228451.1,70.18,bank_transfer,mobile,PENDING,2026-03-01 10:00:00
TXN100594,2026-02-08 21:43:32,BR102,CUST1009,INR,AED,217185.2,22.793639,9528.33,138.65,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100595,2026-02-11 07:44:47,BR107,CUST1029,AUD,INR,4624.15,31.876606,147402.21,205.3,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100596,2026-02-20 20:04:35,BR101,CUST1007,INR,GBP,38258.13,106.49155,359.26,62.93,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100597,2026-02-19 04:16:38,BR104,CUST1019,GBP,INR,3962.2,104.909064,415670.69,149.27,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100598,2026-02-15 19:32:30,BR103,CUST1018,INR,AED,93675.75,23.101056,4055.04,203.21,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100599,2026-02-21 06:30:37,BR104,CUST1030,CAD,INR,2481.09,92.00335,228268.59,124.75,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100600,2026-02-07 10:44:03,BR107,CUST1008,INR,AUD,31435.6,82.477043,381.14,0.0,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100601,2026-02-20 21:15:05,BR103,CUST1024,INR,SGD,186619.07,62.844843,2969.52,161.94,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100602,2026-02-09 00:57:18,BR104,CUST1001,INR,EUR,56182.42,91.688869,612.75,224.15,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100603,2026-02-03 13:36:11,BR103,CUST1036,INR,AED,53138.42,22.753153,2335.43,85.74,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100604,2026-02-10 23:46:48,BR107,CUST1015,INR,USD,127953.53,84.764932,1509.51,43.28,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100605,2026-02-17 12:04:41,BR102,CUST1027,AUD,INR,2033.65,29.102509,59184.32,169.18,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100606,2026-02-05 19:43:55,BR102,CUST1034,INR,EUR,47014.57,92.232076,509.74,170.86,card,online,COMPLETED,2026-03-01 10:00:00
TXN100607,2026-02-09 05:07:18,BR105,CUST1003,INR,CHF,103585.53,52.004146,1991.87,120.77,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100608,2026-02-21 00:58:24,BR104,CUST1020,INR,JPY,190512.1,0.567027,335984.07,109.46,cash,online,PENDING,2026-03-01 10:00:00
TXN100609,2026-02-24 22:21:45,BR106,CUST1032,INR,SGD,142749.06,62.197051,2295.11,152.05,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100610,2026-02-02 09:40:42,BR103,CUST1026,INR,THB,172023.38,44.63161,3854.29,84.77,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100611,2026-02-27 22:16:51,BR104,CUST1008,INR,AED,58829.66,23.140889,2542.24,84.85,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100612,2026-02-19 02:55:55,BR102,CUST1034,AED,INR,2368.36,22.654305,53653.55,190.76,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100613,2026-02-23 13:21:31,BR104,CUST1039,INR,SGD,75592.71,62.403992,1211.34,81.07,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100614,2026-02-19 10:54:39,BR103,CUST1022,INR,AED,145139.58,22.868241,6346.78,46.45,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100615,2026-02-20 04:33:48,BR102,CUST1007,JPY,INR,3130.14,0.55191,1727.56,109.35,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100616,2026-02-16 10:51:03,BR104,CUST1021,INR,AUD,91991.15,65.979934,1394.23,122.14,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100617,2026-02-16 22:40:49,BR102,CUST1001,INR,USD,226346.8,84.373845,2682.67,177.72,cash,mobile,CANCELLED,2026-03-01 10:00:00
TXN100618,2026-02-21 01:22:11,BR107,CUST1035,EUR,INR,2785.52,89.268889,248660.28,114.15,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100619,2026-02-22 14:40:06,BR105,CUST1007,INR,USD,39943.33,83.921232,475.96,235.34,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100620,2026-02-10 08:51:02,BR100,CUST1028,AUD,INR,1119.26,101.628082,113748.25,155.12,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100621,2026-02-15 17:13:42,BR103,CUST1014,INR,SGD,227081.82,62.912976,3609.46,101.5,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100622,2026-02-11 03:36:11,BR103,CUST1000,INR,CHF,146584.54,69.401132,2112.13,175.1,bank_transfer,mobile,PENDING,2026-03-01 10:00:00
TXN100623,2026-02-27 18:52:34,BR102,CUST1012,INR,GBP,72309.88,106.995698,675.82,234.1,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100624,2026-02-12 01:35:55,BR104,CUST1033,AED,INR,3149.39,22.453731,70715.56,189.03,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100625,2026-02-23 00:51:44,BR106,CUST1000,AUD,INR,2276.23,119.510648,272033.72,59.82,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100626,2026-02-14 07:16:28,BR107,CUST1007,INR,USD,222112.59,83.702683,2653.59,126.96,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100627,2026-02-14 11:48:55,BR107,CUST1026,INR,AUD,29634.14,77.181962,383.95,165.01,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100628,2026-02-02 05:33:37,BR106,CUST1014,INR,AUD,84593.41,82.599469,1024.14,186.4,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100629,2026-02-05 16:41:38,BR107,CUST1001,INR,AUD,211721.82,44.715357,4734.88,139.01,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100630,2026-02-23 23:45:23,BR105,CUST1015,INR,JPY,236451.42,0.56894,415600.25,130.76,upi,branch,CANCELLED,2026-03-01 10:00:00
TXN100631,2026-02-22 06:55:25,BR107,CUST1006,INR,USD,230011.45,83.931587,2740.46,257.71,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100632,2026-02-04 03:45:48,BR100,CUST1008,INR,CAD,25789.66,87.756446,293.88,189.96,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100633,2026-02-28 03:34:58,BR104,CUST1003,INR,CAD,65946.88,79.957585,824.77,175.3,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100634,2026-02-01 12:21:27,BR106,CUST1029,THB,INR,686.13,85.092143,58384.27,116.5,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100635,2026-02-02 06:15:34,BR105,CUST1029,INR,USD,152842.03,83.467555,1831.16,83.99,card,mobile,PENDING,2026-03-01 10:00:00
TXN100636,2026-02-10 09:34:38,BR102,CUST1036,INR,SGD,183909.53,62.620201,2936.9,176.37,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100637,2026-02-12 19:17:35,BR100,CUST1008,INR,CAD,133150.18,85.170498,1563.34,196.74,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100638,2026-02-18 08:48:05,BR102,CUST1019,INR,AUD,79855.35,117.027106,682.37,149.66,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100639,2026-02-26 03:08:29,BR102,CUST1037,INR,AED,216088.53,22.917854,9428.83,190.12,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100640,2026-02-10 11:39:56,BR103,CUST1012,INR,SGD,176747.58,63.219826,2795.76,191.73,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100641,2026-02-17 01:48:44,BR105,CUST1037,INR,GBP,35163.5,107.578278,326.86,200.95,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100642,2026-02-03 01:09:26,BR103,CUST1031,INR,SGD,159740.8,62.390745,2560.33,58.93,card,branch,COMPLETED,2026-03-01 10:00:00
TXN100643,2026-02-17 02:14:35,BR103,CUST1024,USD,INR,1941.52,82.953852,161056.56,128.58,card,online,COMPLETED,2026-03-01 10:00:00
TXN100644,2026-02-02 10:58:22,BR101,CUST1035,INR,THB,229050.1,55.990924,4090.84,180.04,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100645,2026-02-02 10:35:10,BR103,CUST1012,INR,CHF,182520.8,53.981749,3381.16,152.99,card,online,COMPLETED,2026-03-01 10:00:00
TXN100646,2026-02-27 22:02:42,BR102,CUST1015,INR,CHF,228555.75,22.099376,10342.18,191.93,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100647,2026-02-07 15:54:01,BR101,CUST1024,INR,JPY,98713.76,0.564873,174753.81,175.26,card,online,COMPLETED,2026-03-01 10:00:00
TXN100648,2026-02-09 07:38:55,BR106,CUST1033,INR,GBP,200775.55,106.276093,1889.19,20.8,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100649,2026-02-19 08:37:47,BR105,CUST1023,JPY,INR,4620.87,0.553325,2556.84,215.83,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100650,2026-02-10 04:19:11,BR104,CUST1034,INR,CHF,219484.36,105.150264,2087.34,121.27,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100651,2026-02-24 17:42:55,BR101,CUST1013,INR,CAD,190313.93,84.507156,2252.05,98.23,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100652,2026-02-25 17:12:45,BR107,CUST1023,INR,AUD,136114.16,68.329706,1992.02,213.6,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100653,2026-02-25 00:28:28,BR104,CUST1030,INR,THB,165936.94,40.71996,4075.08,187.02,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100654,2026-02-10 20:30:45,BR103,CUST1028,INR,CAD,147128.89,113.549891,1295.72,222.72,card,online,CANCELLED,2026-03-01 10:00:00
TXN100655,2026-02-19 03:51:59,BR101,CUST1016,INR,AED,94377.99,22.984007,4106.25,165.68,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100656,2026-02-23 14:03:32,BR105,CUST1032,INR,CAD,98202.87,69.754306,1407.84,127.84,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100657,2026-02-14 06:05:26,BR100,CUST1024,INR,EUR,96182.3,90.81526,1059.1,158.6,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100658,2026-02-25 08:35:54,BR101,CUST1032,INR,EUR,96456.85,91.570476,1053.36,88.24,card,online,COMPLETED,2026-03-01 10:00:00
TXN100659,2026-02-17 04:51:21,BR105,CUST1012,INR,CHF,55754.18,80.403404,693.43,68.84,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100660,2026-02-07 16:37:28,BR104,CUST1034,INR,AUD,197950.78,60.381114,3278.36,112.24,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100661,2026-02-20 16:44:34,BR100,CUST1037,JPY,INR,1289.25,0.553426,713.5,242.02,card,online,COMPLETED,2026-03-01 10:00:00
TXN100662,2026-02-24 00:45:38,BR107,CUST1014,INR,EUR,85137.96,90.987002,935.72,117.85,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100663,2026-02-21 06:38:29,BR107,CUST1013,INR,THB,219700.05,50.557194,4345.57,47.56,cash,online,COMPLETED,2026-03-01 10:00:00
TXN100664,2026-02-01 11:16:45,BR105,CUST1031,INR,CAD,193081.98,89.051861,2168.2,140.65,card,online,PENDING,2026-03-01 10:00:00
TXN100665,2026-02-15 13:06:09,BR100,CUST1020,GBP,INR,4890.77,104.122391,509238.67,117.1,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100666,2026-02-28 13:59:25,BR106,CUST1038,EUR,INR,2765.55,90.09742,249168.92,217.04,card,online,COMPLETED,2026-03-01 10:00:00
TXN100667,2026-02-06 06:34:22,BR107,CUST1021,INR,EUR,171972.53,90.970369,1890.42,236.91,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100668,2026-02-24 17:16:32,BR102,CUST1001,CAD,INR,1562.32,43.303943,67654.62,125.19,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100669,2026-02-26 10:57:54,BR107,CUST1004,INR,GBP,88425.3,107.642409,821.47,165.62,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100670,2026-02-19 23:40:14,BR101,CUST1010,INR,EUR,103358.3,92.152944,1121.6,170.63,bank_transfer,branch,COMPLETED,2026-03-01 10:00:00
TXN100671,2026-02-11 00:33:58,BR103,CUST1008,SGD,INR,962.15,61.412476,59088.01,147.08,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100672,2026-02-16 01:32:30,BR103,CUST1037,INR,USD,247860.43,84.033928,2949.53,136.18,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100673,2026-02-20 09:08:40,BR103,CUST1038,SGD,INR,2408.98,61.411637,147939.41,94.55,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100674,2026-02-05 10:08:32,BR107,CUST1018,INR,GBP,109612.66,106.253065,1031.62,39.23,upi,online,COMPLETED,2026-03-01 10:00:00
TXN100675,2026-02-21 23:24:20,BR106,CUST1029,INR,EUR,104452.32,92.221525,1132.62,94.23,card,mobile,COMPLETED,2026-03-01 10:00:00
TXN100676,2026-02-12 15:15:54,BR104,CUST1010,INR,EUR,177530.56,91.857805,1932.67,144.99,upi,mobile,COMPLETED,2026-03-01 10:00:00
TXN100677,2026-02-11 13:07:12,BR106,CUST1031,EUR,INR,3825.9,89.725579,343281.09,63.02,cash,mobile,COMPLETED,2026-03-01 10:00:00
TXN100678,2026-02-16 19:49:58,BR107,CUST1026,INR,USD,120920.2,83.476018,1448.56,162.44,upi,branch,COMPLETED,2026-03-01 10:00:00
TXN100679,2026-02-23 10:09:25,BR105,CUST1024,CAD,INR,381.32,45.060573,17182.5,154.16,bank_transfer,mobile,COMPLETED,2026-03-01 10:00:00
TXN100680,2026-02-07 15:00:41,BR107,CUST1020,INR,AED,167685.43,23.036969,7278.97,117.2,bank_transfer,online,COMPLETED,2026-03-01 10:00:00
TXN100681,2026-02-22 05:59:06,BR107,CUST1008,INR,USD,155677.25,83.63183,1861.46,133.7,card,online,COMPLETED,2026-03-01 10:00:00
TXN100682,2026-02-07 00:38:48,BR106,CUST1034,INR,USD,172571.95,83.596276,2064.35,72.03,cash,branch,COMPLETED,2026-03-01 10:00:00
TXN100683,2026-02-18 09:12:05,BR103,CUST1011,AED,INR,1237.6,22.448991,27782.87,199.78,cash,mobile,PENDING,2026-03-01 10:00:00
